order_id,order_date,delivery_date,component_id,component_name,cost_per_unit,quantity,supplier_id,supplier_name,supplier_region,geopolitical_risk,avg_quality_score,is_critical,region,delivered_on_time,shipping_cost,weather_event,defect_rate
O03805,2023-06-17,2023-07-14,C001,Semiconductor A,25.0,7612,S001,Supplier A,APAC,0.7,92.1,True,APAC,Yes,566.33,Flood,1.76
O03806,2023-03-31,2023-04-20,C004,Semiconductor X,22.5,6306,S003,Supplier C,Americas,0.5,93.2,True,APAC,Yes,219.43,NA,1.02
O03807,2023-08-20,2023-08-26,C003,Resistor X,0.8,3588,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,488.11,NA,0.02
O03808,2023-12-12,2024-01-05,C003,Resistor X,0.8,3070,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,1410.19,NA,1.33
O03809,2024-04-16,2024-05-21,C005,Inductor Z,3.0,6438,S001,Supplier A,APAC,0.7,92.1,False,APAC,Yes,494.27,NA,1.91
O03810,2023-11-06,2023-11-24,C002,Capacitor B,1.2,9931,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,317.84,NA,0.5
O03811,2023-06-01,2023-06-11,C004,Semiconductor X,22.5,2246,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,234.38,NA,1.21
O03812,2023-10-05,2023-11-03,C004,Semiconductor X,22.5,2053,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,666.94,NA,0.57
O03813,2024-04-05,2024-04-22,C002,Capacitor B,1.2,3539,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,817.29,NA,1.05
O03814,2023-03-06,2023-03-22,C002,Capacitor B,1.2,3629,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,357.44,NA,0.37
O03815,2023-09-14,2023-09-20,C002,Capacitor B,1.2,5970,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,209.87,NA,0.1
O03816,2023-02-18,2023-03-16,C004,Semiconductor X,22.5,1840,S003,Supplier C,Americas,0.5,93.2,True,APAC,Yes,949.39,Earthquake,0.81
O03817,2023-07-11,2023-08-04,C002,Capacitor B,1.2,9999,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,833.38,Flood,0.94
O03818,2023-01-30,2023-03-01,C001,Semiconductor A,25.0,9631,S001,Supplier A,APAC,0.7,92.1,True,APAC,Yes,1042.44,Typhoon,1.3
O03819,2023-03-16,2023-03-26,C004,Semiconductor X,22.5,6269,S003,Supplier C,Americas,0.5,93.2,True,EMEA,No,1130.2,Earthquake,0.41
O03820,2023-02-02,2023-02-23,C004,Semiconductor X,22.5,5898,S003,Supplier C,Americas,0.5,93.2,True,APAC,Yes,1460.78,NA,0.8
O03821,2023-10-24,2023-11-17,C004,Semiconductor X,22.5,2436,S003,Supplier C,Americas,0.5,93.2,True,EMEA,No,494.98,NA,1.13
O03822,2023-03-11,2023-04-08,C002,Capacitor B,1.2,6408,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,1046.16,Typhoon,0.98
O03823,2024-01-29,2024-02-10,C005,Inductor Z,3.0,6274,S001,Supplier A,APAC,0.7,92.1,False,EMEA,Yes,576.51,Earthquake,1.59
O03824,2023-08-16,2023-08-21,C002,Capacitor B,1.2,2037,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,999.42,NA,0.66
O03825,2023-12-25,2024-02-02,C005,Inductor Z,3.0,1415,S001,Supplier A,APAC,0.7,92.1,False,EMEA,Yes,1071.1,Typhoon,2.09
O03826,2023-12-31,2024-01-18,C004,Semiconductor X,22.5,5745,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,429.83,Typhoon,0.41
O03827,2023-02-04,2023-02-13,C004,Semiconductor X,22.5,9528,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,408.16,NA,1.24
O03828,2023-09-02,2023-09-24,C003,Resistor X,0.8,1315,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,1236.3,Flood,1.59
O03829,2023-03-09,2023-03-21,C002,Capacitor B,1.2,1965,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,708.03,Earthquake,1.24
O03830,2023-01-13,2023-01-30,C004,Semiconductor X,22.5,7928,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,1022.39,NA,0.9
O03831,2023-03-11,2023-03-20,C002,Capacitor B,1.2,8067,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,360.04,NA,0.74
O03832,2023-02-06,2023-02-15,C002,Capacitor B,1.2,8567,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,1136.6,Earthquake,1.52
O03833,2023-08-01,2023-08-13,C003,Resistor X,0.8,1472,S002,Supplier B,EMEA,0.3,95.4,False,Americas,No,308.06,NA,0.29
O03834,2023-04-09,2023-04-14,C003,Resistor X,0.8,4111,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,789.62,NA,0.51
O03835,2024-01-21,2024-02-17,C005,Inductor Z,3.0,2533,S001,Supplier A,APAC,0.7,92.1,False,Americas,Yes,1335.81,Earthquake,1.3
O03836,2023-04-17,2023-05-01,C001,Semiconductor A,25.0,5745,S001,Supplier A,APAC,0.7,92.1,True,Americas,Yes,979.27,Earthquake,2.12
O03837,2023-07-14,2023-08-07,C004,Semiconductor X,22.5,7943,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,1181.46,Flood,1.19
O03838,2023-02-22,2023-03-14,C003,Resistor X,0.8,3404,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,1241.88,Typhoon,0.52
O03839,2023-10-19,2023-10-26,C003,Resistor X,0.8,5684,S002,Supplier B,EMEA,0.3,95.4,False,APAC,No,1364.17,Flood,0.84
O03840,2023-02-18,2023-03-03,C001,Semiconductor A,25.0,596,S001,Supplier A,APAC,0.7,92.1,True,APAC,Yes,1258.88,NA,1.19
O03841,2023-07-21,2023-08-04,C004,Semiconductor X,22.5,7392,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,1325.54,NA,0.65
O03842,2024-02-17,2024-03-02,C001,Semiconductor A,25.0,4681,S001,Supplier A,APAC,0.7,92.1,True,APAC,Yes,610.7,NA,1.99
O03843,2023-09-08,2023-09-24,C002,Capacitor B,1.2,5244,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,1409.46,Typhoon,0.31
O03844,2024-05-15,2024-06-02,C004,Semiconductor X,22.5,7330,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,864.7,Flood,1.8
O03845,2023-03-26,2023-04-08,C002,Capacitor B,1.2,9565,S002,Supplier B,EMEA,0.3,95.4,False,APAC,No,574.37,NA,1.41
O03846,2023-06-07,2023-06-30,C001,Semiconductor A,25.0,5259,S001,Supplier A,APAC,0.7,92.1,True,Americas,Yes,207.56,Typhoon,2.05
O03847,2024-05-11,2024-06-03,C002,Capacitor B,1.2,6376,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,893.98,NA,0.77
O03848,2024-02-24,2024-03-21,C002,Capacitor B,1.2,7009,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,1195.69,Typhoon,0.93
O03849,2023-04-02,2023-04-26,C004,Semiconductor X,22.5,5335,S003,Supplier C,Americas,0.5,93.2,True,EMEA,No,1112.8,Flood,0.28
O03850,2024-02-03,2024-02-19,C005,Inductor Z,3.0,4512,S001,Supplier A,APAC,0.7,92.1,False,APAC,Yes,1326.41,NA,1.24
O03851,2023-02-26,2023-03-17,C005,Inductor Z,3.0,6182,S001,Supplier A,APAC,0.7,92.1,False,APAC,Yes,1371.34,NA,1.75
O03852,2023-05-30,2023-06-19,C002,Capacitor B,1.2,202,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,572.94,NA,1.65
O03853,2023-08-26,2023-10-02,C005,Inductor Z,3.0,6220,S001,Supplier A,APAC,0.7,92.1,False,EMEA,No,351.08,Flood,0.95
O03854,2023-08-23,2023-09-02,C001,Semiconductor A,25.0,8778,S001,Supplier A,APAC,0.7,92.1,True,EMEA,Yes,374.14,NA,1.32
O03855,2023-12-15,2024-01-20,C005,Inductor Z,3.0,2459,S001,Supplier A,APAC,0.7,92.1,False,EMEA,No,1206.42,NA,1.42
O03856,2023-12-22,2023-12-28,C002,Capacitor B,1.2,4519,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,No,611.65,Earthquake,0.3
O03857,2023-07-24,2023-08-22,C004,Semiconductor X,22.5,292,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,714.05,Typhoon,1.3
O03858,2023-12-10,2023-12-19,C002,Capacitor B,1.2,8623,S002,Supplier B,EMEA,0.3,95.4,False,APAC,No,754.24,NA,0.64
O03859,2023-03-12,2023-04-19,C001,Semiconductor A,25.0,2582,S001,Supplier A,APAC,0.7,92.1,True,Americas,Yes,235.19,NA,1.4
O03860,2023-05-30,2023-06-25,C005,Inductor Z,3.0,2172,S001,Supplier A,APAC,0.7,92.1,False,Americas,No,704.01,NA,1.27
O03861,2023-04-15,2023-05-14,C002,Capacitor B,1.2,7495,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,1078.4,Typhoon,0.61
O03862,2023-03-27,2023-05-06,C005,Inductor Z,3.0,8951,S001,Supplier A,APAC,0.7,92.1,False,Americas,No,986.83,Typhoon,1.5
O03863,2023-12-24,2024-01-09,C001,Semiconductor A,25.0,5597,S001,Supplier A,APAC,0.7,92.1,True,Americas,Yes,1032.15,NA,1.39
O03864,2024-04-01,2024-04-19,C003,Resistor X,0.8,9920,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,No,373.01,Flood,0.81
O03865,2023-05-24,2023-06-16,C004,Semiconductor X,22.5,951,S003,Supplier C,Americas,0.5,93.2,True,APAC,Yes,347.84,NA,0.64
O03866,2023-11-15,2023-12-01,C003,Resistor X,0.8,1633,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,1380.53,NA,1.16
O03867,2024-02-27,2024-03-28,C001,Semiconductor A,25.0,114,S001,Supplier A,APAC,0.7,92.1,True,EMEA,No,300.68,NA,2.33
O03868,2023-02-26,2023-03-18,C004,Semiconductor X,22.5,8793,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,1130.01,Earthquake,1.07
O03869,2023-10-04,2023-11-11,C001,Semiconductor A,25.0,8683,S001,Supplier A,APAC,0.7,92.1,True,Americas,Yes,1153.87,Flood,2.0
O03870,2023-05-27,2023-06-14,C001,Semiconductor A,25.0,1103,S001,Supplier A,APAC,0.7,92.1,True,APAC,Yes,566.4,NA,0.8
O03871,2023-06-28,2023-07-20,C001,Semiconductor A,25.0,8438,S001,Supplier A,APAC,0.7,92.1,True,APAC,Yes,641.91,Earthquake,1.58
O03872,2023-04-08,2023-04-29,C003,Resistor X,0.8,1788,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,556.77,Earthquake,0.45
O03873,2023-06-08,2023-06-27,C004,Semiconductor X,22.5,8385,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,264.92,NA,0.26
O03874,2023-02-22,2023-04-02,C001,Semiconductor A,25.0,5306,S001,Supplier A,APAC,0.7,92.1,True,APAC,Yes,695.86,Typhoon,1.13
O03875,2024-03-06,2024-03-25,C004,Semiconductor X,22.5,691,S003,Supplier C,Americas,0.5,93.2,True,APAC,Yes,318.57,Flood,1.6
O03876,2024-03-30,2024-04-18,C002,Capacitor B,1.2,1782,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,726.24,Flood,1.48
O03877,2023-11-27,2023-12-29,C005,Inductor Z,3.0,1784,S001,Supplier A,APAC,0.7,92.1,False,EMEA,Yes,766.71,NA,1.62
O03878,2024-04-20,2024-05-12,C005,Inductor Z,3.0,8576,S001,Supplier A,APAC,0.7,92.1,False,APAC,Yes,1471.1,NA,0.73
O03879,2023-10-20,2023-11-14,C005,Inductor Z,3.0,6414,S001,Supplier A,APAC,0.7,92.1,False,Americas,No,770.1,Flood,1.4
O03880,2023-04-14,2023-05-15,C005,Inductor Z,3.0,6880,S001,Supplier A,APAC,0.7,92.1,False,Americas,Yes,285.37,NA,1.65
O03881,2024-03-18,2024-03-23,C003,Resistor X,0.8,8886,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,469.59,NA,1.09
O03882,2023-11-26,2023-12-18,C003,Resistor X,0.8,5797,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,748.58,Typhoon,0.08
O03883,2023-10-07,2023-10-23,C002,Capacitor B,1.2,4022,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,1483.61,Flood,0.55
O03884,2024-01-30,2024-03-04,C005,Inductor Z,3.0,4725,S001,Supplier A,APAC,0.7,92.1,False,Americas,Yes,406.99,Typhoon,1.47
O03885,2023-02-18,2023-03-09,C002,Capacitor B,1.2,7996,S002,Supplier B,EMEA,0.3,95.4,False,APAC,No,635.7,NA,1.27
O03886,2023-10-04,2023-10-17,C003,Resistor X,0.8,7108,S002,Supplier B,EMEA,0.3,95.4,False,APAC,No,912.47,Flood,0.1
O03887,2024-02-22,2024-03-30,C001,Semiconductor A,25.0,205,S001,Supplier A,APAC,0.7,92.1,True,EMEA,Yes,397.11,Flood,1.42
O03888,2023-03-22,2023-04-10,C002,Capacitor B,1.2,6395,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,759.0,Flood,1.07
O03889,2023-05-11,2023-05-26,C002,Capacitor B,1.2,6178,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,1254.31,Earthquake,1.42
O03890,2023-06-13,2023-06-22,C002,Capacitor B,1.2,6172,S002,Supplier B,EMEA,0.3,95.4,False,APAC,No,1426.4,Typhoon,1.35
O03891,2023-01-03,2023-02-02,C002,Capacitor B,1.2,3220,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,1423.79,NA,1.29
O03892,2024-04-18,2024-05-13,C005,Inductor Z,3.0,230,S001,Supplier A,APAC,0.7,92.1,False,Americas,Yes,1030.58,NA,1.1
O03893,2024-05-01,2024-05-21,C002,Capacitor B,1.2,7786,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,792.64,Earthquake,0.05
O03894,2024-03-25,2024-04-28,C001,Semiconductor A,25.0,2397,S001,Supplier A,APAC,0.7,92.1,True,Americas,Yes,614.75,Earthquake,1.3
O03895,2023-12-01,2023-12-22,C004,Semiconductor X,22.5,3350,S003,Supplier C,Americas,0.5,93.2,True,APAC,No,201.43,Flood,1.5
O03896,2023-08-15,2023-09-23,C001,Semiconductor A,25.0,1299,S001,Supplier A,APAC,0.7,92.1,True,Americas,Yes,262.46,NA,2.2
O03897,2023-03-14,2023-03-25,C003,Resistor X,0.8,4855,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,835.52,Earthquake,1.36
O03898,2024-01-14,2024-02-09,C003,Resistor X,0.8,7424,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,1481.09,NA,1.21
O03899,2024-04-23,2024-05-01,C004,Semiconductor X,22.5,9644,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,1020.17,NA,1.19
O03900,2023-12-30,2024-01-23,C003,Resistor X,0.8,6633,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,723.43,Typhoon,0.72
O03901,2023-01-21,2023-02-14,C003,Resistor X,0.8,6287,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,881.22,NA,0.93
O03902,2024-02-03,2024-02-16,C003,Resistor X,0.8,6107,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,398.04,NA,1.83
O03903,2023-12-16,2024-01-12,C004,Semiconductor X,22.5,7618,S003,Supplier C,Americas,0.5,93.2,True,APAC,Yes,1011.39,Earthquake,0.53
O03904,2024-03-04,2024-03-11,C002,Capacitor B,1.2,4333,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,517.04,Flood,1.81
O03905,2023-08-23,2023-09-02,C001,Semiconductor A,25.0,4761,S001,Supplier A,APAC,0.7,92.1,True,EMEA,Yes,821.71,NA,1.34
O03906,2024-01-26,2024-02-08,C001,Semiconductor A,25.0,9713,S001,Supplier A,APAC,0.7,92.1,True,APAC,Yes,348.58,NA,2.16
O03907,2023-01-23,2023-02-04,C001,Semiconductor A,25.0,2580,S001,Supplier A,APAC,0.7,92.1,True,Americas,Yes,744.78,NA,0.8
O03908,2023-03-10,2023-04-01,C001,Semiconductor A,25.0,9468,S001,Supplier A,APAC,0.7,92.1,True,EMEA,Yes,1133.1,Earthquake,1.79
O03909,2024-04-10,2024-04-25,C004,Semiconductor X,22.5,9214,S003,Supplier C,Americas,0.5,93.2,True,APAC,Yes,1394.07,NA,0.63
O03910,2023-05-28,2023-06-18,C003,Resistor X,0.8,3491,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,665.6,NA,0.29
O03911,2023-02-25,2023-03-11,C002,Capacitor B,1.2,7833,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,941.17,NA,1.11
O03912,2024-05-11,2024-06-07,C002,Capacitor B,1.2,6869,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,1480.44,Typhoon,1.5
O03913,2024-02-20,2024-02-29,C002,Capacitor B,1.2,3502,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,319.11,Typhoon,0.58
O03914,2024-02-23,2024-03-20,C002,Capacitor B,1.2,6077,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,390.13,Flood,0.25
O03915,2023-07-21,2023-08-12,C003,Resistor X,0.8,9803,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,1372.13,Earthquake,0.95
O03916,2023-05-29,2023-06-03,C002,Capacitor B,1.2,663,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,1095.97,Earthquake,0.96
O03917,2023-01-11,2023-02-02,C002,Capacitor B,1.2,913,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,312.27,Earthquake,1.27
O03918,2024-02-09,2024-02-14,C004,Semiconductor X,22.5,9753,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,231.31,NA,1.47
O03919,2024-02-26,2024-03-06,C002,Capacitor B,1.2,1976,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,720.84,Earthquake,0.97
O03920,2024-03-26,2024-04-25,C001,Semiconductor A,25.0,3346,S001,Supplier A,APAC,0.7,92.1,True,EMEA,Yes,1484.86,NA,2.43
O03921,2023-07-15,2023-08-08,C002,Capacitor B,1.2,3389,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,1255.37,NA,1.11
O03922,2024-01-05,2024-01-16,C001,Semiconductor A,25.0,8723,S001,Supplier A,APAC,0.7,92.1,True,APAC,Yes,1266.98,Flood,1.33
O03923,2023-10-11,2023-11-04,C001,Semiconductor A,25.0,158,S001,Supplier A,APAC,0.7,92.1,True,Americas,Yes,1252.4,NA,0.69
O03924,2023-03-30,2023-04-25,C001,Semiconductor A,25.0,3878,S001,Supplier A,APAC,0.7,92.1,True,APAC,Yes,636.7,NA,1.37
O03925,2023-10-06,2023-10-30,C003,Resistor X,0.8,928,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,1008.13,NA,0.83
O03926,2023-12-28,2024-01-09,C003,Resistor X,0.8,6934,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,752.11,NA,1.48
O03927,2023-03-29,2023-04-20,C004,Semiconductor X,22.5,505,S003,Supplier C,Americas,0.5,93.2,True,APAC,No,865.4,NA,1.23
O03928,2023-12-12,2024-01-06,C002,Capacitor B,1.2,1194,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,653.43,Flood,0.41
O03929,2024-04-02,2024-04-29,C004,Semiconductor X,22.5,7603,S003,Supplier C,Americas,0.5,93.2,True,Americas,No,1300.85,NA,1.09
O03930,2023-02-07,2023-02-14,C002,Capacitor B,1.2,5815,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,1085.14,NA,1.34
O03931,2023-01-05,2023-01-29,C002,Capacitor B,1.2,3422,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,986.06,Flood,1.76
O03932,2023-03-13,2023-03-21,C003,Resistor X,0.8,2144,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,1171.09,NA,1.44
O03933,2023-11-07,2023-11-19,C004,Semiconductor X,22.5,6787,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,1153.48,NA,1.38
O03934,2024-01-23,2024-02-25,C001,Semiconductor A,25.0,8059,S001,Supplier A,APAC,0.7,92.1,True,APAC,Yes,755.28,Earthquake,1.53
O03935,2023-09-11,2023-10-06,C005,Inductor Z,3.0,2152,S001,Supplier A,APAC,0.7,92.1,False,APAC,Yes,1055.66,Flood,1.69
O03936,2024-04-19,2024-05-01,C004,Semiconductor X,22.5,8717,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,1377.87,Earthquake,1.62
O03937,2023-02-14,2023-03-19,C001,Semiconductor A,25.0,2745,S001,Supplier A,APAC,0.7,92.1,True,APAC,Yes,797.86,Typhoon,0.83
O03938,2023-03-23,2023-04-07,C005,Inductor Z,3.0,7226,S001,Supplier A,APAC,0.7,92.1,False,Americas,Yes,777.01,Earthquake,1.33
O03939,2023-10-19,2023-11-20,C001,Semiconductor A,25.0,7432,S001,Supplier A,APAC,0.7,92.1,True,EMEA,Yes,1036.66,NA,1.11
O03940,2023-03-28,2023-04-07,C003,Resistor X,0.8,9966,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,1078.77,Earthquake,1.19
O03941,2023-01-01,2023-01-25,C005,Inductor Z,3.0,9663,S001,Supplier A,APAC,0.7,92.1,False,Americas,Yes,514.39,NA,2.12
O03942,2023-02-24,2023-03-10,C005,Inductor Z,3.0,7908,S001,Supplier A,APAC,0.7,92.1,False,EMEA,Yes,824.35,NA,1.2
O03943,2024-05-13,2024-06-06,C003,Resistor X,0.8,6328,S002,Supplier B,EMEA,0.3,95.4,False,APAC,No,585.3,Flood,0.2
O03944,2023-07-09,2023-08-18,C005,Inductor Z,3.0,503,S001,Supplier A,APAC,0.7,92.1,False,Americas,Yes,612.21,NA,1.29
O03945,2023-03-05,2023-04-03,C003,Resistor X,0.8,6449,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,628.56,Flood,1.46
O03946,2023-10-20,2023-10-27,C002,Capacitor B,1.2,2378,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,No,967.3,NA,1.27
O03947,2024-02-15,2024-02-22,C003,Resistor X,0.8,7331,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,304.36,NA,1.21
O03948,2023-08-08,2023-08-19,C005,Inductor Z,3.0,6015,S001,Supplier A,APAC,0.7,92.1,False,Americas,Yes,1206.03,NA,1.36
O03949,2023-04-05,2023-04-23,C005,Inductor Z,3.0,3064,S001,Supplier A,APAC,0.7,92.1,False,Americas,Yes,879.71,Typhoon,0.86
O03950,2023-06-28,2023-07-23,C004,Semiconductor X,22.5,915,S003,Supplier C,Americas,0.5,93.2,True,APAC,Yes,1014.4,Earthquake,1.26
O03951,2023-10-29,2023-11-09,C002,Capacitor B,1.2,1765,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,1150.41,NA,0.58
O03952,2023-02-02,2023-03-04,C001,Semiconductor A,25.0,691,S001,Supplier A,APAC,0.7,92.1,True,Americas,Yes,841.43,NA,2.59
O03953,2023-07-25,2023-08-25,C001,Semiconductor A,25.0,5746,S001,Supplier A,APAC,0.7,92.1,True,APAC,Yes,394.01,NA,1.79
O03954,2024-03-11,2024-03-22,C002,Capacitor B,1.2,3554,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,1267.09,Earthquake,0.71
O03955,2023-07-16,2023-07-31,C001,Semiconductor A,25.0,323,S001,Supplier A,APAC,0.7,92.1,True,Americas,No,1217.2,Typhoon,1.19
O03956,2023-01-11,2023-01-20,C002,Capacitor B,1.2,2930,S002,Supplier B,EMEA,0.3,95.4,False,Americas,No,1376.11,Earthquake,0.95
O03957,2023-03-13,2023-03-26,C004,Semiconductor X,22.5,9507,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,786.6,NA,0.88
O03958,2023-01-13,2023-02-09,C003,Resistor X,0.8,8207,S002,Supplier B,EMEA,0.3,95.4,False,APAC,No,1349.37,Earthquake,1.56
O03959,2023-06-06,2023-06-23,C003,Resistor X,0.8,9890,S002,Supplier B,EMEA,0.3,95.4,False,Americas,No,677.72,Typhoon,1.09
O03960,2023-05-11,2023-05-17,C004,Semiconductor X,22.5,8992,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,1374.18,NA,0.63
O03961,2023-05-10,2023-05-26,C003,Resistor X,0.8,5511,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,1141.92,NA,1.95
O03962,2024-04-03,2024-04-25,C004,Semiconductor X,22.5,6962,S003,Supplier C,Americas,0.5,93.2,True,APAC,No,660.12,Flood,1.02
O03963,2023-09-17,2023-09-28,C003,Resistor X,0.8,9300,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,1163.83,NA,1.38
O03964,2023-12-02,2023-12-24,C003,Resistor X,0.8,2721,S002,Supplier B,EMEA,0.3,95.4,False,APAC,No,1311.08,Typhoon,0.7
O03965,2023-07-20,2023-08-03,C004,Semiconductor X,22.5,4037,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,400.53,Earthquake,1.18
O03966,2023-07-06,2023-07-27,C004,Semiconductor X,22.5,8421,S003,Supplier C,Americas,0.5,93.2,True,APAC,Yes,1371.42,NA,1.16
O03967,2024-01-31,2024-02-25,C002,Capacitor B,1.2,9289,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,483.98,Earthquake,0.06
O03968,2023-05-05,2023-06-02,C003,Resistor X,0.8,9882,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,1097.66,Flood,2.01
O03969,2023-01-13,2023-02-11,C003,Resistor X,0.8,5106,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,614.87,NA,1.65
O03970,2023-11-02,2023-11-17,C001,Semiconductor A,25.0,6668,S001,Supplier A,APAC,0.7,92.1,True,APAC,Yes,802.53,Earthquake,1.3
O03971,2023-08-23,2023-09-08,C001,Semiconductor A,25.0,9987,S001,Supplier A,APAC,0.7,92.1,True,APAC,Yes,1186.03,Flood,0.95
O03972,2023-08-17,2023-08-29,C004,Semiconductor X,22.5,8128,S003,Supplier C,Americas,0.5,93.2,True,EMEA,No,1379.08,Flood,1.17
O03973,2023-11-22,2023-12-22,C003,Resistor X,0.8,178,S002,Supplier B,EMEA,0.3,95.4,False,APAC,No,514.2,NA,1.04
O03974,2023-03-12,2023-03-27,C004,Semiconductor X,22.5,5853,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,342.92,NA,1.18
O03975,2023-12-19,2024-01-15,C002,Capacitor B,1.2,5013,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,1490.19,NA,1.1
O03976,2024-05-06,2024-05-28,C002,Capacitor B,1.2,3536,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,646.44,NA,1.25
O03977,2023-11-02,2023-11-15,C004,Semiconductor X,22.5,3909,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,1271.67,Typhoon,1.72
O03978,2023-04-07,2023-04-14,C003,Resistor X,0.8,1747,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,345.18,NA,1.28
O03979,2023-10-22,2023-10-27,C003,Resistor X,0.8,2833,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,721.44,NA,0.48
